from,to,capacity,length,fft,alpha,beta
1381,1317,9000,0.11,0.0125,0.1,1.5
1381,1392,9000,0.11,0.0125,0.1,1.5
1382,1338,13500,0.2,0.0125,0.1,1.5
1382,1394,24000,0.11,0.0125,0.1,1.5
1382,1401,13500,0.15,0.0125,0.1,1.5
1383,1339,11250,0.08,0.0125,0.1,1.5
1383,1395,11250,0.05,0.0125,0.1,1.5
1384,1357,9000,0.05,0.0125,0.1,1.5
1384,1395,9000,0.11,0.0125,0.1,1.5
1384,1413,9000,0.1,0.0125,0.1,1.5
1385,1362,13500,0.11,0.0125,0.1,1.5
1385,1363,12000,0.09,0.0125,0.1,1.5
1385,1418,12000,0.22,0.0125,0.1,1.5
1386,42,1.50E+06,0.39,0.0125,0.1,1.5
1386,1345,11250,0.08,0.0125,0.1,1.5
1386,1404,11250,0.07,0.0125,0.1,1.5
1386,1417,12000,0.14,0.0125,0.1,1.5
1387,1370,9000,0.12,0.0125,0.1,1.5
1387,1448,11250,0.18,0.0125,0.1,1.5
1388,1375,16500,0.11,0.0125,0.1,1.5
1388,1406,16500,0.11,0.0125,0.1,1.5
1389,1376,13500,0.07,0.0125,0.1,1.5
1389,1407,13500,0.07,0.0125,0.1,1.5
1390,1320,11250,0.16,0.0125,0.1,1.5
1390,1424,11250,0.14,0.0125,0.1,1.5
1391,1321,11250,0.16,0.0125,0.1,1.5
1391,1409,11250,0.07,0.0125,0.1,1.5
1392,1381,9000,0.11,0.0125,0.1,1.5
1392,1393,9000,0.05,0.0125,0.1,1.5
1393,1352,13500,0.18,0.0125,0.1,1.5
1393,1392,9000,0.05,0.0125,0.1,1.5
1393,1410,13500,0.11,0.0125,0.1,1.5
1394,1371,7500,0.06,0.0125,0.1,1.5
1394,1399,9000,0.05,0.0125,0.1,1.5
1394,1446,10500,0.13,0.0125,0.1,1.5
1395,1383,11250,0.05,0.0125,0.1,1.5
1395,1432,11250,0.1,0.0125,0.1,1.5
1396,1369,9000,0.11,0.0125,0.1,1.5
1396,1434,11250,0.11,0.0125,0.1,1.5
1397,1370,11250,0.08,0.0125,0.1,1.5
1398,1350,30000,0.1,0.0125,0.1,1.5
1398,1437,30000,0.11,0.0125,0.1,1.5
1399,1373,9000,0.06,0.0125,0.1,1.5
1399,1411,9000,0.15,0.0125,0.1,1.5
1400,1385,12000,0.13,0.0125,0.1,1.5
1400,1387,9000,0.09,0.0125,0.1,1.5
1401,1382,13500,0.15,0.0125,0.1,1.5
1401,1430,13500,0.1,0.0125,0.1,1.5
1402,1397,11250,0.04,0.0125,0.1,1.5
1403,1413,9000,0.05,0.0125,0.1,1.5
1404,1386,11250,0.07,0.0125,0.1,1.5
1404,1416,9000,0.03,0.0125,0.1,1.5
1404,1444,11250,0.07,0.0125,0.1,1.5
1405,17,1.50E+06,0.76,0.0125,0.1,1.5
1405,1420,11250,0.22,0.0125,0.1,1.5
1405,1454,9000,0.1,0.0125,0.1,1.5
1406,1388,16500,0.11,0.0125,0.1,1.5
1406,1421,16500,0.11,0.0125,0.1,1.5
1407,1389,13500,0.07,0.0125,0.1,1.5
1407,1422,13500,0.07,0.0125,0.1,1.5
1408,1377,13500,0.14,0.0125,0.1,1.5
1408,1423,13500,0.07,0.0125,0.1,1.5
1409,1391,11250,0.07,0.0125,0.1,1.5
1409,1426,11250,0.11,0.0125,0.1,1.5
1409,1452,9000,0.11,0.0125,0.1,1.5
1410,1393,13500,0.11,0.0125,0.1,1.5
1410,1454,13500,0.14,0.0125,0.1,1.5
1411,1399,9000,0.15,0.0125,0.1,1.5
1411,1412,9000,0.1,0.0125,0.1,1.5
1412,1323,11250,0.2,0.0125,0.1,1.5
1412,1411,9000,0.1,0.0125,0.1,1.5
1412,1431,11250,0.16,0.0125,0.1,1.5
1412,1455,11250,0.1,0.0125,0.1,1.5
1413,1433,9000,0.05,0.0125,0.1,1.5
1414,1403,9000,0.1,0.0125,0.1,1.5
1414,1439,9000,0.05,0.0125,0.1,1.5
1415,44,1.50E+06,0.41,0.0125,0.1,1.5
1415,1360,9000,0.14,0.0125,0.1,1.5
1415,1414,9000,0.1,0.0125,0.1,1.5
1416,1415,9000,0.1,0.0125,0.1,1.5
1417,1434,12000,0.07,0.0125,0.1,1.5
1418,1385,12000,0.22,0.0125,0.1,1.5
1418,1436,12000,0.16,0.0125,0.1,1.5
1419,1396,9000,0.14,0.0125,0.1,1.5
1419,1402,11250,0.04,0.0125,0.1,1.5
1420,1445,11250,0.36,0.0125,0.1,1.5
1420,1485,9000,0.15,0.0125,0.1,1.5
1421,1406,16500,0.11,0.0125,0.1,1.5
1421,1451,16500,0.16,0.0125,0.1,1.5
1422,1407,13500,0.07,0.0125,0.1,1.5
1422,1458,13500,0.11,0.0125,0.1,1.5
1423,1408,13500,0.07,0.0125,0.1,1.5
1423,1461,13500,0.14,0.0125,0.1,1.5
1424,18,1.50E+06,0.18,0.0125,0.1,1.5
1424,1390,11250,0.14,0.0125,0.1,1.5
1424,1425,11250,0.1,0.0125,0.1,1.5
1424,1464,11250,0.14,0.0125,0.1,1.5
1425,1424,11250,0.1,0.0125,0.1,1.5
1425,1426,11250,0.15,0.0125,0.1,1.5
1426,1409,11250,0.11,0.0125,0.1,1.5
1426,1425,11250,0.15,0.0125,0.1,1.5
1427,1428,13500,0.05,0.0125,0.1,1.5
1428,1453,9000,0.05,0.0125,0.1,1.5
1429,1378,11250,0.16,0.0125,0.1,1.5
1429,1438,13500,0.04,0.0125,0.1,1.5
1430,1401,13500,0.1,0.0125,0.1,1.5
1430,1475,9000,0.11,0.0125,0.1,1.5
1430,1486,13500,0.21,0.0125,0.1,1.5
1431,1412,11250,0.16,0.0125,0.1,1.5
1431,1447,11250,0.21,0.0125,0.1,1.5
1432,1395,11250,0.1,0.0125,0.1,1.5
1432,1433,9000,0.1,0.0125,0.1,1.5
1432,1470,11250,0.1,0.0125,0.1,1.5
1433,1441,9000,0.06,0.0125,0.1,1.5
1433,1474,9000,0.11,0.0125,0.1,1.5
1434,1460,12000,0.14,0.0125,0.1,1.5
1434,1471,9000,0.11,0.0125,0.1,1.5
1435,1400,12000,0.08,0.0125,0.1,1.5
1436,1364,12000,0.25,0.0125,0.1,1.5
1436,1418,12000,0.16,0.0125,0.1,1.5
1437,1398,30000,0.11,0.0125,0.1,1.5
1437,1453,13500,0.1,0.0125,0.1,1.5
1437,1457,30000,0.06,0.0125,0.1,1.5
1438,1429,13500,0.04,0.0125,0.1,1.5
1438,1449,13500,0.05,0.0125,0.1,1.5
1439,1442,9000,0.1,0.0125,0.1,1.5
1440,1374,13500,0.17,0.0125,0.1,1.5
1440,1381,9000,0.16,0.0125,0.1,1.5
1441,44,1.50E+06,0.29,0.0125,0.1,1.5
1441,1439,9000,0.09,0.0125,0.1,1.5
1442,1415,9000,0.07,0.0125,0.1,1.5
1442,1443,9000,0.06,0.0125,0.1,1.5
1443,1444,9000,0.06,0.0125,0.1,1.5
1444,1404,11250,0.07,0.0125,0.1,1.5
1444,1471,9000,0.17,0.0125,0.1,1.5
1444,1478,11250,0.11,0.0125,0.1,1.5
1445,1420,11250,0.36,0.0125,0.1,1.5
1445,1497,11250,0.18,0.0125,0.1,1.5
1446,1394,10500,0.13,0.0125,0.1,1.5
1446,1488,10500,0.13,0.0125,0.1,1.5
1447,1431,11250,0.21,0.0125,0.1,1.5
1447,1469,11250,0.08,0.0125,0.1,1.5
1448,1419,9000,0.11,0.0125,0.1,1.5
1448,1473,9000,0.11,0.0125,0.1,1.5
1448,1492,11250,0.13,0.0125,0.1,1.5
1449,1438,13500,0.05,0.0125,0.1,1.5
1449,1477,13500,0.08,0.0125,0.1,1.5
1450,1487,13500,0.14,0.0125,0.1,1.5
1451,20,1.50E+06,0.61,0.0125,0.1,1.5
1451,46,1.50E+06,0.84,0.0125,0.1,1.5
1451,1421,16500,0.16,0.0125,0.1,1.5
1452,1427,13500,0.07,0.0125,0.1,1.5
1453,1483,13500,0.11,0.0125,0.1,1.5
1454,1410,13500,0.14,0.0125,0.1,1.5
1454,1485,13500,0.22,0.0125,0.1,1.5
1455,1412,11250,0.1,0.0125,0.1,1.5
1455,1456,11250,0.15,0.0125,0.1,1.5
1455,1467,11250,0.16,0.0125,0.1,1.5
1455,1468,9000,0.05,0.0125,0.1,1.5
1456,1455,11250,0.15,0.0125,0.1,1.5
1456,1469,11250,0.25,0.0125,0.1,1.5
1457,1429,11250,0.1,0.0125,0.1,1.5
1457,1437,30000,0.06,0.0125,0.1,1.5
1457,1476,30000,0.06,0.0125,0.1,1.5
1458,1422,13500,0.11,0.0125,0.1,1.5
1458,1496,13500,0.13,0.0125,0.1,1.5
1459,1440,13500,0.09,0.0125,0.1,1.5
1460,1419,11250,0.13,0.0125,0.1,1.5
1460,1492,12000,0.11,0.0125,0.1,1.5
1461,1423,13500,0.14,0.0125,0.1,1.5
1461,1462,11250,0.05,0.0125,0.1,1.5
1461,1499,13500,0.14,0.0125,0.1,1.5
1462,1461,9000,0.05,0.0125,0.1,1.5
1462,1463,11250,0.05,0.0125,0.1,1.5
1463,1462,11250,0.05,0.0125,0.1,1.5
1463,1464,11250,0.3,0.0125,0.1,1.5
1464,1424,11250,0.14,0.0125,0.1,1.5
1464,1463,11250,0.3,0.0125,0.1,1.5
1464,1465,13500,0.3,0.0125,0.1,1.5
1465,1481,13500,0.07,0.0125,0.1,1.5
1466,1452,13500,0.05,0.0125,0.1,1.5
1467,1455,11250,0.16,0.0125,0.1,1.5
1467,1509,11250,0.18,0.0125,0.1,1.5
1468,1455,7500,0.05,0.0125,0.1,1.5
1468,1489,9000,0.05,0.0125,0.1,1.5
1469,1341,9000,0.33,0.0125,0.1,1.5
1469,1447,11250,0.08,0.0125,0.1,1.5
1469,1456,11250,0.25,0.0125,0.1,1.5
1469,1490,11250,0.21,0.0125,0.1,1.5
1470,1432,11250,0.1,0.0125,0.1,1.5
1470,1510,11250,0.11,0.0125,0.1,1.5
1471,1491,9000,0.07,0.0125,0.1,1.5
1471,1494,9000,0.12,0.0125,0.1,1.5
1472,1259,12000,0.18,0.0125,0.1,1.5
1472,1364,12000,0.18,0.0125,0.1,1.5
1473,42,1.50E+06,0.19,0.0125,0.1,1.5
1473,1435,12000,0.11,0.0125,0.1,1.5
1473,1448,9000,0.11,0.0125,0.1,1.5
1474,1470,9000,0.1,0.0125,0.1,1.5
1474,1511,9000,0.1,0.0125,0.1,1.5
1475,1430,9000,0.11,0.0125,0.1,1.5
1475,1459,13500,0.06,0.0125,0.1,1.5
1476,1457,30000,0.06,0.0125,0.1,1.5
1476,1531,30000,0.16,0.0125,0.1,1.5
1477,1449,13500,0.08,0.0125,0.1,1.5
1477,1484,13500,0.05,0.0125,0.1,1.5
1478,1444,11250,0.11,0.0125,0.1,1.5
1478,1480,9000,0.09,0.0125,0.1,1.5
1478,1515,11250,0.1,0.0125,0.1,1.5
1479,1474,9000,0.15,0.0125,0.1,1.5
1480,1479,9000,0.1,0.0125,0.1,1.5
1481,1500,13500,0.05,0.0125,0.1,1.5
1482,1466,13500,0.05,0.0125,0.1,1.5
1483,1569,13500,0.27,0.0125,0.1,1.5
1484,1477,13500,0.05,0.0125,0.1,1.5
1484,1503,9000,0.07,0.0125,0.1,1.5
1484,1505,9000,0.07,0.0125,0.1,1.5
1485,1454,13500,0.22,0.0125,0.1,1.5
1485,1506,13500,0.21,0.0125,0.1,1.5
1486,1430,13500,0.21,0.0125,0.1,1.5
1486,1487,9000,0.15,0.0125,0.1,1.5
1486,1520,13500,0.21,0.0125,0.1,1.5
1487,1514,13500,0.14,0.0125,0.1,1.5
1488,1446,10500,0.13,0.0125,0.1,1.5
1488,1508,9000,0.05,0.0125,0.1,1.5
1489,1468,9000,0.05,0.0125,0.1,1.5
1489,1534,9000,0.1,0.0125,0.1,1.5
1490,1353,9000,0.35,0.0125,0.1,1.5
1490,1469,11250,0.21,0.0125,0.1,1.5
1490,1510,11250,0.21,0.0125,0.1,1.5
1491,1478,9000,0.12,0.0125,0.1,1.5
1492,1495,12000,0.06,0.0125,0.1,1.5
1492,1522,9000,0.1,0.0125,0.1,1.5
1493,1507,9000,0.05,0.0125,0.1,1.5
1493,1541,13500,0.18,0.0125,0.1,1.5
1494,1460,9000,0.1,0.0125,0.1,1.5
1494,1522,9000,0.13,0.0125,0.1,1.5
1495,1513,12000,0.05,0.0125,0.1,1.5
1496,1458,13500,0.13,0.0125,0.1,1.5
1496,1519,13500,0.07,0.0125,0.1,1.5
1496,1544,11250,0.12,0.0125,0.1,1.5
1497,1445,11250,0.18,0.0125,0.1,1.5
1497,1505,13500,0.15,0.0125,0.1,1.5
1497,1506,13500,0.15,0.0125,0.1,1.5
1498,1512,11250,0.12,0.0125,0.1,1.5
1498,1535,11250,0.06,0.0125,0.1,1.5
1499,1461,13500,0.14,0.0125,0.1,1.5
1499,1518,13500,0.15,0.0125,0.1,1.5
1500,1528,9000,0.07,0.0125,0.1,1.5
1501,1482,13500,0.05,0.0125,0.1,1.5
1502,1503,13500,0.1,0.0125,0.1,1.5
1502,1530,13500,0.16,0.0125,0.1,1.5
1503,1502,13500,0.1,0.0125,0.1,1.5
1503,1504,13500,0.05,0.0125,0.1,1.5
1504,1503,13500,0.05,0.0125,0.1,1.5
1504,1505,13500,0.05,0.0125,0.1,1.5
1505,1484,9000,0.07,0.0125,0.1,1.5
1505,1497,13500,0.15,0.0125,0.1,1.5
1505,1504,13500,0.05,0.0125,0.1,1.5
1506,1485,13500,0.21,0.0125,0.1,1.5
1506,1497,13500,0.15,0.0125,0.1,1.5
1507,1493,13500,0.05,0.0125,0.1,1.5
1507,1532,9000,0.05,0.0125,0.1,1.5
1508,1488,10500,0.05,0.0125,0.1,1.5
1508,1507,9000,0.05,0.0125,0.1,1.5
1509,1467,11250,0.18,0.0125,0.1,1.5
1509,1533,11250,0.07,0.0125,0.1,1.5
1510,44,1.50E+06,0.22,0.0125,0.1,1.5
1510,1470,11250,0.11,0.0125,0.1,1.5
1510,1490,11250,0.21,0.0125,0.1,1.5
1510,1511,11250,0.15,0.0125,0.1,1.5
1511,1510,11250,0.15,0.0125,0.1,1.5
1511,1512,11250,0.05,0.0125,0.1,1.5
1512,1498,11250,0.12,0.0125,0.1,1.5
1512,1511,11250,0.05,0.0125,0.1,1.5
1513,1473,12000,0.11,0.0125,0.1,1.5
1514,1521,13500,0.05,0.0125,0.1,1.5
1515,1478,11250,0.1,0.0125,0.1,1.5
1515,1561,11250,0.13,0.0125,0.1,1.5
1516,1475,13500,0.18,0.0125,0.1,1.5
1517,1491,9000,0.13,0.0125,0.1,1.5
1517,1494,9000,0.07,0.0125,0.1,1.5
1518,1499,13500,0.15,0.0125,0.1,1.5
1518,1524,13500,0.15,0.0125,0.1,1.5
1518,1545,9000,0.09,0.0125,0.1,1.5
1519,1496,13500,0.07,0.0125,0.1,1.5
1519,1523,13500,0.04,0.0125,0.1,1.5
1520,1486,13500,0.21,0.0125,0.1,1.5
1520,1536,13500,0.2,0.0125,0.1,1.5
1521,1537,13500,0.07,0.0125,0.1,1.5
1521,1539,13500,0.05,0.0125,0.1,1.5
1522,1538,9000,0.08,0.0125,0.1,1.5
1522,1564,9000,0.11,0.0125,0.1,1.5
1523,1519,13500,0.04,0.0125,0.1,1.5
1523,1545,13500,0.16,0.0125,0.1,1.5
1524,1518,13500,0.15,0.0125,0.1,1.5
1524,1525,13500,0.1,0.0125,0.1,1.5
1525,1524,13500,0.1,0.0125,0.1,1.5
1525,1526,13500,0.05,0.0125,0.1,1.5
1526,1525,13500,0.05,0.0125,0.1,1.5
1526,1527,13500,0.1,0.0125,0.1,1.5
1527,1526,13500,0.1,0.0125,0.1,1.5
1527,1528,13500,0.05,0.0125,0.1,1.5
1528,1527,13500,0.05,0.0125,0.1,1.5
1528,1529,13500,0.05,0.0125,0.1,1.5
1529,1501,9000,0.07,0.0125,0.1,1.5
1529,1528,13500,0.05,0.0125,0.1,1.5
1529,1530,13500,0.05,0.0125,0.1,1.5
1530,1501,13500,0.05,0.0125,0.1,1.5
1530,1502,13500,0.16,0.0125,0.1,1.5
1530,1529,13500,0.05,0.0125,0.1,1.5
1531,1476,30000,0.16,0.0125,0.1,1.5
1531,1570,30000,0.16,0.0125,0.1,1.5
1532,1533,9000,0.05,0.0125,0.1,1.5
1533,1508,9000,0.05,0.0125,0.1,1.5
1533,1509,11250,0.07,0.0125,0.1,1.5
1533,1559,10500,0.1,0.0125,0.1,1.5
1534,1489,9000,0.1,0.0125,0.1,1.5
1534,1549,9000,0.11,0.0125,0.1,1.5
1535,1498,11250,0.06,0.0125,0.1,1.5
1535,1571,11250,0.18,0.0125,0.1,1.5
1536,1520,13500,0.2,0.0125,0.1,1.5
1536,1540,13500,0.14,0.0125,0.1,1.5
1537,1541,13500,0.05,0.0125,0.1,1.5
1538,1513,12000,0.11,0.0125,0.1,1.5
1539,1558,13500,0.07,0.0125,0.1,1.5
1540,1536,13500,0.14,0.0125,0.1,1.5
1540,1543,13500,0.16,0.0125,0.1,1.5
1541,1493,13500,0.18,0.0125,0.1,1.5
1541,1550,13500,0.07,0.0125,0.1,1.5
1542,1543,13500,0.12,0.0125,0.1,1.5
1542,1548,13500,0.09,0.0125,0.1,1.5
1543,17,1.50E+06,0.35,0.0125,0.1,1.5
1543,1540,13500,0.16,0.0125,0.1,1.5
1543,1542,13500,0.12,0.0125,0.1,1.5
1544,1496,11250,0.12,0.0125,0.1,1.5
1544,1565,11250,0.07,0.0125,0.1,1.5
1545,1518,9000,0.09,0.0125,0.1,1.5
1545,1523,13500,0.16,0.0125,0.1,1.5
1545,1553,13500,0.3,0.0125,0.1,1.5
1545,1566,9000,0.1,0.0125,0.1,1.5
1546,1547,13500,0.05,0.0125,0.1,1.5
1546,1551,13500,0.06,0.0125,0.1,1.5
1547,1546,13500,0.05,0.0125,0.1,1.5
1547,1548,13500,0.05,0.0125,0.1,1.5
1548,1542,13500,0.09,0.0125,0.1,1.5
1548,1547,13500,0.05,0.0125,0.1,1.5
1548,1557,13500,0.05,0.0125,0.1,1.5
1549,1534,9000,0.11,0.0125,0.1,1.5
1549,1560,9000,0.07,0.0125,0.1,1.5
1550,1539,9000,0.08,0.0125,0.1,1.5
1551,1546,13500,0.06,0.0125,0.1,1.5
1551,1556,13500,0.05,0.0125,0.1,1.5
1552,1562,9000,0.09,0.0125,0.1,1.5
1552,1571,9000,0.12,0.0125,0.1,1.5
1553,1545,13500,0.3,0.0125,0.1,1.5
1553,1554,13500,0.1,0.0125,0.1,1.5
1553,1581,11250,0.16,0.0125,0.1,1.5
1554,1553,13500,0.1,0.0125,0.1,1.5
1554,1555,13500,0.05,0.0125,0.1,1.5
1555,1554,13500,0.05,0.0125,0.1,1.5
1555,1556,13500,0.1,0.0125,0.1,1.5
1555,1567,13500,0.05,0.0125,0.1,1.5
1556,1551,13500,0.05,0.0125,0.1,1.5
1556,1555,13500,0.1,0.0125,0.1,1.5
1557,1548,9000,0.05,0.0125,0.1,1.5
1557,1572,13500,0.06,0.0125,0.1,1.5
1558,1516,13500,0.13,0.0125,0.1,1.5
1558,1590,24000,0.35,0.0125,0.1,1.5
1559,1533,9000,0.1,0.0125,0.1,1.5
1559,1590,24000,0.36,0.0125,0.1,1.5
1560,1549,9000,0.07,0.0125,0.1,1.5
1560,1579,9000,0.18,0.0125,0.1,1.5
1561,1515,11250,0.13,0.0125,0.1,1.5
1561,1571,11250,0.05,0.0125,0.1,1.5
1562,1552,9000,0.09,0.0125,0.1,1.5
1562,1563,9000,0.1,0.0125,0.1,1.5
1563,1562,9000,0.1,0.0125,0.1,1.5
1563,1564,9000,0.1,0.0125,0.1,1.5
1564,1517,9000,0.19,0.0125,0.1,1.5
1564,1538,12000,0.1,0.0125,0.1,1.5
1564,1563,9000,0.1,0.0125,0.1,1.5
1565,1544,11250,0.07,0.0125,0.1,1.5
1565,1573,11250,0.09,0.0125,0.1,1.5
1566,1545,7500,0.1,0.0125,0.1,1.5
1566,1574,11250,0.05,0.0125,0.1,1.5
1567,1555,9000,0.05,0.0125,0.1,1.5
1567,1568,13500,0.05,0.0125,0.1,1.5
1568,1567,13500,0.05,0.0125,0.1,1.5
1568,1575,13500,0.05,0.0125,0.1,1.5
1569,1568,13500,0.05,0.0125,0.1,1.5
1569,1576,13500,0.05,0.0125,0.1,1.5
1570,1531,30000,0.16,0.0125,0.1,1.5
1570,1583,30000,0.16,0.0125,0.1,1.5
1571,44,1.50E+06,0.27,0.0125,0.1,1.5
1571,1535,11250,0.18,0.0125,0.1,1.5
1571,1552,9000,0.12,0.0125,0.1,1.5
1571,1561,11250,0.05,0.0125,0.1,1.5
1572,1557,13500,0.06,0.0125,0.1,1.5
1572,1578,13500,0.06,0.0125,0.1,1.5
1573,1565,11250,0.09,0.0125,0.1,1.5
1573,1574,11250,0.3,0.0125,0.1,1.5
1573,1586,11250,0.2,0.0125,0.1,1.5
1574,1566,11250,0.05,0.0125,0.1,1.5
1574,1573,11250,0.3,0.0125,0.1,1.5
1574,1580,11250,0.05,0.0125,0.1,1.5
1574,1581,11250,0.25,0.0125,0.1,1.5
1575,1584,13500,0.15,0.0125,0.1,1.5
1576,1584,13500,0.16,0.0125,0.1,1.5
1577,1570,9000,0.07,0.0125,0.1,1.5
1577,1578,13500,0.05,0.0125,0.1,1.5
1578,1572,13500,0.06,0.0125,0.1,1.5
1578,1577,13500,0.05,0.0125,0.1,1.5
1579,11,1.50E+06,0.76,0.0125,0.1,1.5
1579,1560,9000,0.18,0.0125,0.1,1.5
1580,1574,11250,0.05,0.0125,0.1,1.5
1580,1588,11250,0.21,0.0125,0.1,1.5
1581,1553,11250,0.16,0.0125,0.1,1.5
1581,1574,11250,0.25,0.0125,0.1,1.5
1581,1587,11250,0.16,0.0125,0.1,1.5
1582,1577,13500,0.06,0.0125,0.1,1.5
1583,1570,30000,0.16,0.0125,0.1,1.5
1583,1589,30000,0.16,0.0125,0.1,1.5
1584,1592,13500,0.16,0.0125,0.1,1.5
1585,1582,13500,0.13,0.0125,0.1,1.5
1586,1573,11250,0.2,0.0125,0.1,1.5
1586,1594,11250,0.15,0.0125,0.1,1.5
1587,1581,11250,0.16,0.0125,0.1,1.5
1587,1591,11250,0.1,0.0125,0.1,1.5
1588,1580,11250,0.21,0.0125,0.1,1.5
1588,1595,11250,0.16,0.0125,0.1,1.5
1589,1583,30000,0.16,0.0125,0.1,1.5
1589,1585,13500,0.1,0.0125,0.1,1.5
1589,1596,30000,0.16,0.0125,0.1,1.5
1590,1558,24000,0.35,0.0125,0.1,1.5
1590,1559,24000,0.36,0.0125,0.1,1.5
1590,1593,24000,0.05,0.0125,0.1,1.5
1591,1587,11250,0.1,0.0125,0.1,1.5
1591,1597,11250,0.16,0.0125,0.1,1.5
1592,1596,13500,0.1,0.0125,0.1,1.5
1593,48,1.50E+06,1.92,0.0125,0.1,1.5
1593,1590,24000,0.05,0.0125,0.1,1.5
1594,19,1.50E+06,0.58,0.0125,0.1,1.5
1594,1586,11250,0.15,0.0125,0.1,1.5
1595,1588,11250,0.16,0.0125,0.1,1.5
1595,1599,11250,0.14,0.0125,0.1,1.5
1596,1589,30000,0.16,0.0125,0.1,1.5
1596,1598,30000,0.05,0.0125,0.1,1.5
1597,1591,11250,0.16,0.0125,0.1,1.5
1597,1599,11250,0.07,0.0125,0.1,1.5
1598,47,1.50E+06,1.66,0.0125,0.1,1.5
1598,1596,30000,0.05,0.0125,0.1,1.5
1599,19,1.50E+06,0.36,0.0125,0.1,1.5
1599,1595,11250,0.14,0.0125,0.1,1.5
1599,1597,11250,0.07,0.0125,0.1,1.5
1600,1027,9000,0.13,0.0125,0.1,1.5
1600,1061,9000,0.05,0.0125,0.1,1.5
1600,1601,9000,0.15,0.0125,0.1,1.5
1601,946,9000,0.04,0.0125,0.1,1.5
1602,1603,9000,0.11,0.0125,0.1,1.5
1603,868,9000,0.11,0.0125,0.1,1.5
1604,968,11250,0.22,0.0125,0.1,1.5
1605,1061,9000,0.13,0.0125,0.1,1.5
1606,15,1.50E+06,0.24,0.0125,0.1,1.5
1606,1126,22500,0.07,0.0125,0.1,1.5
1606,1184,22500,0.07,0.0125,0.1,1.5
1607,1109,9000,0.08,0.0125,0.1,1.5
1608,1331,13500,0.06,0.0125,0.1,1.5
1608,1609,13500,0.13,0.0125,0.1,1.5
1609,1244,4500,0.21,0.0125,0.1,1.5
1609,1266,4500,0.19,0.0125,0.1,1.5
1609,1301,13500,0.03,0.0125,0.1,1.5
1609,1333,9000,0.04,0.0125,0.1,1.5
1609,1608,13500,0.13,0.0125,0.1,1.5
