from,to,demand
74,213,900
74,215,300
74,216,300
74,217,900
74,218,900
74,219,300
74,220,14100
74,221,300
74,222,300
74,224,3000
74,225,300
74,226,300
74,230,900
74,231,3000
74,232,1200
74,233,1800
74,235,300
74,237,2400
74,238,300
74,239,1200
74,240,1800
74,241,300
74,243,300
74,244,18300
74,245,51900
75,1,300
75,22,300
75,26,300
75,31,300
75,34,1500.000001
75,38,300
75,39,600
75,40,1200
75,41,300
75,43,300
75,45,300
75,48,2100
75,52,600
75,65,300
75,66,600
75,67,300
75,69,600
75,70,24900
75,71,20400
75,72,45900
75,73,3000
75,74,35700
75,76,11700
75,77,1200
75,78,900
75,80,4800
75,81,300
75,83,2400
75,84,300
75,85,3600
75,88,600
75,89,600
75,90,1800
75,91,300
75,92,600
75,93,3000
75,156,7500.000001
75,158,900
75,163,300
75,165,2700
75,166,4200
75,168,300
75,169,900
75,170,600
75,175,5100
75,176,3600
75,180,2100
75,189,2400
75,191,600
75,192,43200
75,193,1800
75,194,300
75,195,1200
75,196,2100
75,197,900
75,198,600
75,199,600
75,201,900
75,203,300
75,204,1200
75,205,300
75,206,1500.000001
75,207,1500.000001
75,210,900
75,211,300
75,214,300
75,216,300
75,220,3900
75,224,1200
75,225,300
75,226,300
75,229,300
75,230,900
75,231,1500.000001
75,233,300
75,234,300
75,235,300
75,237,300
75,240,300
75,241,300
75,244,5400
75,245,17400
76,25,300
76,26,300
76,30,300
76,31,300
76,33,300
76,34,1800
76,38,300
76,39,600
76,40,2100
76,41,600
76,48,3300
76,52,900
76,56,300
76,65,900
76,66,600
76,67,300
76,68,900
76,69,1500.000001
76,70,44700
76,71,47100
76,72,90600
76,73,7800
76,74,47700
76,75,21000
76,77,1800
76,78,2400
76,79,600
76,80,9600
76,81,300
76,82,300
76,83,4200
76,84,600
76,85,4800
76,87,6000
76,88,600
76,89,1200
76,90,2700
76,91,300
76,92,1200
76,93,4500.000001
76,107,900
76,158,1500.000001
76,165,15600
76,166,8700
76,167,300
76,168,300
76,169,900
76,174,600
76,175,7500.000001
76,176,5100
76,178,300
76,179,300
76,180,3000
76,184,300
76,189,6600
76,191,2100
76,192,54900
76,193,1200
76,194,600
76,195,900
76,196,3000
76,197,900
76,198,900
76,199,600
76,200,300
76,201,900
76,203,900
76,204,1500.000001
76,205,900
76,206,1200
76,207,2400
76,208,600
76,209,600
76,210,600
76,211,300
76,215,300
76,216,300
76,218,300
76,220,6000
76,224,1800
76,226,300
76,229,900
76,230,300
76,231,1200
76,232,900
76,233,300
76,235,300
76,237,900
76,238,300
76,239,300
76,240,300
76,244,8400
76,245,42000
77,25,300
77,26,300
77,34,300
77,38,300
77,40,300
77,41,300
77,48,300
77,50,300
77,57,300
77,69,300
77,70,7200
77,71,4800
77,72,12900
77,73,900
77,74,8400
77,75,3300
77,76,3900
77,78,300
77,80,900
77,83,1500.000001
77,85,600
77,87,900
77,90,600
77,92,300
77,93,900
77,165,4200
77,166,600
77,170,300
77,175,300
77,176,1200
77,178,300
77,180,300
77,192,8400
77,194,600
77,196,300
77,197,300
77,201,300
77,207,300
77,215,300
77,220,600
77,224,300
77,225,300
77,232,300
77,233,300
77,237,300
77,244,600
77,245,4800
78,25,600
78,31,300
78,33,300
78,34,900
78,37,300
78,39,300
78,40,900
78,41,300
78,48,1500.000001
78,52,600
78,65,600
78,68,600
78,69,600
78,70,20400
78,71,15600
78,72,48600
78,73,1500.000001
78,74,12000
78,75,4800
78,76,5400
78,77,300
78,79,600
78,80,7200
78,81,300
78,82,600
78,83,2700
78,84,300
78,85,1500.000001
78,86,3300
78,87,3000
78,88,300
78,89,600
78,90,1200
78,91,300
78,92,1200
78,93,2400
78,156,1800
78,159,3300
78,165,1200
78,166,300
78,168,300
78,174,600
78,175,3900
78,176,2400
78,180,900
78,188,300
78,189,1800
78,190,4200
78,191,3300
78,192,5700
78,193,900
78,195,600
78,196,1800
78,197,300
78,199,600
78,203,600
78,204,600
78,207,900
78,210,300
78,211,300
78,213,300
78,217,300
78,220,2400
78,224,300
78,229,300
78,230,300
78,231,600
78,232,300
78,233,300
78,234,300
78,235,600
78,237,300
78,239,300
78,240,600
78,244,3900
78,245,12300
79,31,300
79,34,300
79,39,300
79,40,300
79,48,900
79,68,300
79,69,300
79,70,7500.000001
79,71,4200
79,72,16800
79,73,300
79,74,4500.000001
79,75,1800
79,76,2100
79,78,1500.000001
79,80,2700
79,82,300
79,83,1200
79,85,600
79,86,1200
79,87,1500.000001
79,88,600
79,90,300
79,92,300
79,93,1200
79,156,900
79,159,1200
79,165,300
79,169,300
79,176,2100
79,179,600
79,180,600
79,183,300
79,190,1800
79,191,600
79,192,1800
79,193,300
79,195,300
79,199,300
79,206,300
79,210,300
79,216,300
79,220,900
79,230,300
79,232,300
79,235,300
79,244,600
79,245,4200
80,3,300
80,19,300
80,26,300
80,27,300
80,33,300
80,34,1800
80,35,300
80,36,300
80,38,300
80,39,600
80,40,1800
80,41,300
80,42,300
80,48,2700
80,52,900
80,65,600
80,67,300
80,68,600
80,69,900
80,70,34800
80,71,21300
80,72,84000
80,73,2700
80,74,24300
80,75,8100
80,76,9000
80,77,300
80,78,3600
80,79,1500.000001
80,81,300
80,82,600
80,83,5100
80,84,600
80,85,2700
80,86,6900
80,87,5400
80,88,900
80,89,300
80,90,2400
80,91,600
80,92,1800
80,93,4500.000001
80,107,600
80,156,3600
80,158,1500.000001
80,159,6900
80,165,2100
80,166,300
80,167,300
80,168,900
80,169,600
80,175,6900
80,176,3600
80,178,300
80,180,3000
80,189,2400
80,190,9000
80,191,5700
80,192,11700
80,193,900
80,194,900
80,195,1800
80,196,2700
80,197,1500.000001
80,198,2100
80,199,300
80,201,1500.000001
80,203,1800
80,204,300
80,206,900
80,207,2100
80,209,300
80,210,600
80,211,600
80,216,300
80,217,300
80,218,300
80,220,4500.000001
80,221,300
80,224,1200
80,225,300
80,229,300
80,231,1500.000001
80,232,600
80,233,600
80,235,600
80,237,300
80,239,900
80,240,900
80,244,7200
80,245,18300
81,31,300
81,34,300
81,69,300
81,70,2700
81,71,1800
81,72,6000
81,74,1800
81,75,900
81,76,900
81,78,600
81,80,1800
81,83,600
81,84,300
81,86,900
81,87,600
81,89,300
81,92,300
81,93,600
81,156,300
81,158,300
81,159,600
81,175,600
81,176,300
81,190,1200
81,192,600
81,203,300
81,204,300
81,205,300
81,224,300
81,230,300
81,244,300
81,245,2400
82,1,300
82,30,300
82,33,300
82,34,300
82,40,300
82,41,300
82,48,600
82,69,600
82,70,6000
82,71,3900
82,72,14100
82,73,600
82,74,3900
82,75,1500.000001
82,76,1800
82,77,300
82,78,900
82,80,2100
82,81,300
82,83,600
82,84,300
82,85,600
82,86,1800
82,87,900
82,88,300
82,90,300
82,91,300
82,92,1200
82,93,900
82,156,300
82,159,1800
82,165,300
82,174,300
82,175,1200
82,176,600
82,180,600
82,190,2100
82,191,1500.000001
82,192,1500.000001
82,193,300
82,194,300
82,195,300
82,196,300
82,197,600
82,199,300
82,206,900
82,207,300
82,210,300
82,220,1200
82,230,300
82,231,300
82,235,300
82,237,300
82,244,900
82,245,3600
83,7,300
83,20,300
83,22,300
83,26,300
83,29,300
83,34,1200
83,39,300
83,40,1500.000001
83,41,300
83,48,2100
83,49,300
83,52,600
83,65,300
83,68,300
83,69,600
83,70,20700
83,71,11700
83,72,47700
83,73,1800
83,74,18000
83,75,6600
83,76,5100
83,77,300
83,78,1800
83,80,5700
83,84,900
83,85,2100
83,86,5700
83,87,4500.000001
83,88,300
83,89,600
83,90,1800
83,91,600
83,92,900
83,93,3300
83,156,3300
83,158,300
83,159,3300
83,165,1200
83,169,600
83,174,900
83,175,6300
83,176,3300
83,179,600
83,180,2100
83,189,1500.000001
83,190,7500.000001
83,191,3900
83,192,8100
83,193,900
83,195,2100
83,196,1500.000001
83,197,1200
83,198,900
83,199,300
83,200,300
83,201,1200
83,202,300
83,203,900
83,204,300
83,205,600
83,206,300
83,207,1800
83,210,600
83,211,300
83,213,600
83,217,300
83,220,3600
83,222,300
83,224,300
83,228,300
83,231,900
83,232,300
83,233,600
83,237,300
83,238,600
83,239,300
83,240,600
83,243,300
83,244,4800
83,245,10500
84,34,300
84,35,300
84,38,300
84,39,300
84,40,600
84,41,300
84,48,300
84,67,300
84,70,6000
84,71,3000
84,72,12000
84,73,300
84,74,3600
84,75,1500.000001
84,76,1800
84,78,600
84,80,2400
84,83,1500.000001
84,85,900
84,86,1500.000001
84,87,1500.000001
84,88,300
84,89,900
84,90,600
84,91,300
84,92,1200
84,93,1800
84,156,600
84,158,300
84,159,900
84,165,300
84,168,300
84,169,300
84,175,2700
84,176,900
84,178,300
84,190,900
84,191,300
84,192,1500.000001
84,193,600
84,194,600
84,195,300
84,196,900
84,199,600
84,203,300
84,204,300
84,206,1200
84,207,300
84,210,300
84,220,900
84,231,600
84,232,300
84,235,300
84,237,600
84,238,300
84,240,600
84,244,900
84,245,3600
85,34,300
85,39,300
85,40,300
85,42,300
85,48,300
85,58,300
85,66,300
85,68,300
85,69,300
85,70,4200
85,71,2100
85,72,7200
85,73,600
85,74,5400
85,75,1200
85,76,1800
85,78,300
85,80,900
85,83,300
85,86,1500.000001
85,87,1200
85,90,300
85,93,300
85,156,900
85,158,600
85,159,600
85,175,1800
85,176,900
85,178,300
85,180,600
85,189,300
85,190,3000
85,191,1200
85,192,1200
85,195,600
85,196,600
85,197,300
85,198,300
85,203,300
85,206,600
85,207,600
85,210,300
85,213,300
85,220,600
85,224,300
85,230,300
85,231,300
85,232,600
85,238,300
85,240,300
85,244,1200
85,245,2100
86,5,300
86,22,300
86,25,300
86,26,300
86,31,300
86,33,300
86,34,900
86,38,300
86,40,1500.000001
86,41,300
86,42,300
86,48,3600
86,50,300
86,58,300
86,65,300
86,66,300
86,67,300
86,68,1200
86,69,900
86,70,17400
86,71,9900
86,72,43800
86,73,1800
86,74,21000
86,76,6300
86,77,600
86,78,1200
86,79,300
86,80,4500.000001
86,83,3600
86,84,300
86,85,2400
86,87,11100
86,88,300
86,89,600
86,90,1500.000001
86,91,300
86,92,600
86,93,3300
86,156,3000
86,158,300
86,159,3000
86,165,1200
86,166,300
86,168,600
86,169,300
86,174,900
86,175,6900
86,176,3900
86,180,1800
86,181,300
86,189,1800
86,190,49200
86,195,1800
86,196,1500.000001
86,197,1800
86,198,600
86,201,600
86,203,900
86,204,900
86,205,600
86,206,1200
86,207,1500.000001
86,208,300
86,209,300
86,210,900
86,211,300
86,212,300
86,216,300
86,217,600
86,218,300
86,220,3900
86,222,300
86,224,600
86,228,300
86,231,600
86,233,300
86,234,300
86,237,600
86,240,900
86,243,300
86,244,6300
86,245,9300
87,3,300
87,22,300
87,25,600
87,26,300
87,31,600
87,33,300
87,34,2100
87,35,300
87,39,600
87,40,1800
87,41,300
87,42,300
87,45,300
87,48,6600
87,52,300
87,65,900
87,66,600
87,67,600
87,68,2700
87,69,2100
87,70,31500.00001
87,71,15000.00001
87,72,68700
87,73,1500.000001
87,74,31800
87,76,8100
87,77,900
87,78,1500.000001
87,80,6600
87,81,300
87,82,300
87,83,5100
87,84,300
87,85,4800
87,86,19500
87,88,300
87,89,900
87,90,3600
87,91,300
87,92,600
87,93,4800
87,140,600
87,156,5100
87,158,900
87,159,4800
87,168,300
87,169,600
87,173,300
87,175,11700
87,176,8400
87,180,3300
87,189,2100
87,190,58500
87,191,3000
87,193,1500.000001
87,194,900
87,195,1800
87,196,2100
87,197,1500.000001
87,198,900
87,199,600
87,201,1500.000001
87,202,300
87,203,600
87,204,300
87,206,1500.000001
87,207,2400
87,212,300
87,213,300
87,216,300
87,218,300
87,220,4800
87,222,300
87,224,1200
87,226,300
87,229,300
87,231,1200
87,232,300
87,233,600
87,234,600
87,235,300
87,237,1500.000001
87,239,300
87,240,600
87,241,300
87,244,12300
87,245,14100
88,2,300
88,22,300
88,26,300
88,29,300
88,34,600
88,38,300
88,40,900
88,41,300
88,43,300
88,48,600
88,52,300
88,66,300
88,67,300
88,69,600
88,70,9600
88,71,5700
88,72,21900
88,73,1200
88,74,5700
88,75,2100
88,76,3000
88,77,300
88,78,600
88,79,300
88,80,3300
88,82,300
88,83,1200
88,84,300
88,85,900
88,86,2100
88,87,1500.000001
88,89,600
88,90,600
88,91,600
88,92,1800
88,93,2400
88,156,600
88,158,300
88,159,3300
88,165,600
88,169,300
88,175,1800
88,176,2100
88,179,600
88,180,600
88,190,2400
88,191,300
88,192,2400
88,195,900
88,196,600
88,197,300
88,198,300
88,201,300
88,203,600
88,204,300
88,206,1200
88,207,1200
88,210,300
88,217,300
88,218,300
88,220,1200
88,224,300
88,229,300
88,230,300
88,231,300
88,232,300
88,235,300
88,237,600
88,238,300
88,244,2100
88,245,6000
89,2,300
89,3,300
89,5,300
89,20,300
89,22,600
89,26,300
89,34,900
89,38,300
89,39,300
89,40,1800
89,41,300
89,42,600
89,48,1500.000001
89,50,300
89,51,300
89,52,300
89,65,600
89,66,600
89,69,600
89,70,10200
89,71,6000
89,72,22800
89,73,900
89,74,9000
89,75,3000
89,76,3300
89,78,600
89,79,300
89,80,3300
89,82,300
89,83,2400
89,85,1200
89,86,2400
89,87,1500.000001
89,88,300
89,90,1800
89,91,600
89,92,600
89,93,3900
89,111,900
89,156,1500.000001
89,158,600
89,159,3300
89,165,600
89,169,300
89,174,300
89,175,6300
89,176,900
89,180,2400
89,183,300
89,188,300
89,190,4200
89,191,2100
89,192,3000
89,193,600
89,194,900
89,195,600
89,196,900
89,197,600
89,198,300
89,199,900
89,201,1500.000001
89,203,600
89,204,300
89,207,1500.000001
89,210,600
89,214,300
89,220,2400
89,224,900
89,231,900
89,237,600
89,238,600
89,239,600
89,240,600
89,244,3600
89,245,5100
90,1,300
90,3,300
90,19,300
90,26,300
90,30,300
90,34,1500.000001
90,35,300
90,38,300
90,39,300
90,40,1800
90,41,600
90,47,300
90,48,2700
90,51,300
90,52,300
90,65,900
90,66,600
90,68,300
90,69,900
90,70,14700
90,71,8100
90,72,32700
90,73,900
90,74,14400
90,75,4500.000001
90,76,4500.000001
90,77,300
90,78,900
90,80,3300
90,83,2700
90,84,300
90,85,1800
90,86,3900
90,87,3900
90,88,300
90,89,900
90,91,300
90,92,600
90,93,4500.000001
90,106,600
90,156,1800
90,158,900
90,159,3300
90,165,900
90,168,300
90,169,300
90,175,6600
90,176,4200
90,178,900
90,179,300
90,180,1500.000001
90,189,900
90,190,5400
90,191,8100
90,192,3900
90,193,1200
90,194,600
90,195,2400
90,196,1800
90,197,600
90,198,900
90,201,1200
90,203,1500.000001
90,204,900
90,206,600
90,207,2100
90,209,300
90,210,900
90,212,300
90,214,300
90,218,300
90,220,3600
90,224,600
90,228,600
90,229,300
90,231,1200
90,232,600
90,233,900
90,237,900
90,238,600
90,240,300
90,243,300
90,244,4200
90,245,7200
91,10,300
91,33,300
91,34,900
91,35,300
91,40,900
91,48,600
91,52,300
91,54,300
91,65,300
91,67,300
91,70,7500.000001
91,71,4200
91,72,16500
91,73,600
91,74,6000
91,75,2100
91,76,2100
91,77,300
91,78,600
91,80,2700
91,82,300
91,83,1800
91,84,300
91,85,600
91,86,1500.000001
91,87,1200
91,88,900
91,89,300
91,90,1500.000001
91,92,1200
91,93,2700
91,110,300
91,156,900
91,158,300
91,159,2700
91,165,300
91,174,600
91,175,3600
91,176,900
91,178,300
91,179,300
91,180,900
91,190,2700
91,191,1500.000001
91,192,1500.000001
91,193,600
91,194,300
91,195,900
91,196,1200
91,197,600
91,198,900
91,201,600
91,203,300
91,204,900
91,205,300
91,206,600
91,207,900
91,209,300
91,210,600
91,214,300
91,217,300
91,218,300
91,220,1800
91,224,600
91,225,300
91,228,300
91,231,600
91,233,600
91,237,600
91,240,300
91,244,2100
91,245,4500.000001
92,21,300
92,27,300
92,30,300
92,31,300
92,33,300
92,34,1200
92,37,300
92,39,300
92,40,900
92,41,300
92,48,600
92,52,900
92,66,300
92,68,300
92,69,300
92,70,13800
92,71,7500.000001
92,72,31500.00001
92,73,600
92,74,8700
92,75,3000
92,76,3600
92,78,1800
92,79,300
92,80,4200
92,81,300
92,83,2100
92,84,600
92,85,1200
92,86,2100
92,87,1800
92,88,900
92,89,1200
92,90,900
92,91,600
92,93,2700
92,112,300
92,156,1200
92,158,600
92,159,7200
92,163,300
92,165,300
92,169,600
92,174,300
92,175,3600
92,176,1200
92,178,300
92,180,1200
92,181,300
92,183,300
92,184,300
92,190,3900
92,191,1800
92,192,3300
92,193,600
92,194,600
92,195,300
92,196,1500.000001
92,197,300
92,198,600
92,199,300
92,201,900
92,203,600
92,204,300
92,206,1200
92,207,1200
92,210,300
92,217,300
92,220,2400
92,221,300
92,224,600
92,230,600
92,231,900
92,232,300
92,233,600
92,234,600
92,235,600
92,237,300
92,239,300
92,240,600
92,241,300
92,244,3600
92,245,8100
93,2,300
93,5,300
93,12,300
93,20,300
93,22,300
93,26,300
93,29,300
93,31,300
93,33,600
93,34,2400
93,36,300
93,38,300
93,39,600
93,40,3000
93,41,600
93,48,2100
93,50,300
93,52,600
93,65,600
93,66,600
93,67,300
93,68,600
93,69,600
93,70,21000
93,71,11700
93,72,49200
93,73,1200
93,74,19800
93,75,7200
93,76,5400
93,77,300
93,78,900
93,79,300
93,80,5400
93,82,600
93,83,3900
93,84,1200
93,85,2400
93,86,6300
93,87,4500.000001
93,88,900
93,89,1800
93,90,3900
93,91,900
93,92,1200
93,107,600
93,156,3000
93,158,1200
93,159,6900
93,165,1500.000001
93,168,300
93,169,900
93,174,600
93,175,9900
93,176,3000
93,179,300
93,180,3000
93,181,600
93,188,300
93,190,8100
93,191,5100
93,192,8400
93,193,1200
93,194,900
93,195,2400
93,196,2700
93,197,2400
93,198,1800
93,199,600
93,200,300
93,201,1500.000001
93,202,300
93,203,900
93,204,1500.000001
93,205,900
93,206,2100
93,207,3000
93,209,600
93,210,1500.000001
93,211,600
93,213,300
93,214,300
93,215,300
93,218,900
93,220,5100
93,222,300
93,224,1800
93,225,600
93,226,300
93,230,600
93,231,900
93,232,600
93,233,900
93,234,300
93,235,300
93,237,1800
93,238,600
93,239,300
93,240,1200
93,243,300
93,244,6000
93,245,10200
103,237,600
106,48,300
107,74,300
118,229,300
122,228,300
125,55,300
127,59,300
128,239,300
130,244,300
132,61,300
134,7,300
141,224,300
156,1,300
156,3,600
156,10,300
156,18,300
156,19,900
156,22,600
156,26,900
156,29,900
156,30,600
156,31,900
156,33,900
156,34,2100
156,38,900
156,39,300
156,40,2100
156,41,3000
156,42,300
156,43,300
156,45,1500.000001
156,47,300
156,48,4800
156,50,600
156,53,300
156,57,300
156,65,900
156,66,1200
156,67,600
156,68,900
156,69,2400
156,70,80400
156,72,127200
156,74,68700
156,75,36600
156,76,6900
156,77,600
156,78,600
156,79,300
156,80,8700
156,82,600
156,83,5400
156,84,900
156,85,6000
156,86,10500
156,87,7500.000001
156,88,300
156,89,900
156,90,3000
156,91,300
156,92,900
156,93,5700
156,107,900
156,158,3600
156,163,300
156,164,600
156,167,300
156,168,3900
156,169,2400
156,174,4800
156,175,32100
156,176,9300
156,178,300
156,179,600
156,180,25200
156,181,900
156,184,600
156,191,6300
156,192,148800
156,193,1500.000001
156,194,900
156,195,3600
156,196,4200
156,197,1500.000001
156,198,2400
156,199,900
156,201,3000
156,203,2100
156,204,1800
156,205,300
156,206,2400
156,207,3900
156,208,600
156,209,300
156,210,900
156,211,1200
156,212,300
156,213,300
156,214,600
156,215,300
156,217,300
156,218,1500.000001
156,220,11100
156,222,300
156,224,1500.000001
156,225,300
156,226,300
156,227,300
156,228,600
156,229,3000
156,230,600
156,231,3900
156,232,3000
156,233,3000
156,234,300
156,235,3000
156,237,3000
156,238,1800
156,239,1200
156,240,2100
156,244,7200
156,245,24000
157,1,300
157,2,300
157,6,300
157,7,300
157,8,600
157,9,1500.000001
157,10,300
157,12,300
157,13,300
157,16,5400
157,17,2400
157,19,600
157,25,300
157,38,300
157,50,300
157,53,1200
157,54,900
157,55,1200
157,56,900
157,57,3300
157,58,1800
157,59,3000
157,60,11400
157,61,18900
157,62,1800
157,63,2400
157,64,5400
157,66,1200
157,67,600
157,168,2400
157,169,2400
157,174,1500.000001
157,177,300
157,178,900
157,182,20400
157,184,2400
157,185,13800
157,186,300
157,188,7800
157,193,11100
157,194,4200
157,195,14100
157,196,12300
157,197,9900
157,198,6000
157,199,3000
157,200,2400
157,201,6600
157,202,300
157,203,3900
157,204,2100
157,205,900
157,206,4800
157,207,6000
157,208,600
157,210,5400
157,211,1800
157,212,900
157,213,2100
157,214,1200
157,215,1200
157,216,2700
157,217,1500.000001
157,218,2100
157,219,1200
157,220,11400
157,221,600
157,222,1800
157,223,600
157,224,1200
157,225,3600
157,226,300
157,227,2400
157,228,11100
157,229,300
157,231,6600
157,232,2400
157,233,1500.000001
157,234,300
157,238,900
157,239,1800
157,240,1500.000001
157,241,13800
157,242,67800
157,243,88800
157,244,300
158,1,3900
158,2,4500.000001
158,3,1500.000001
158,4,3000
158,5,3000
158,6,1800
158,7,2700
158,8,5400
158,9,6900
158,10,8400
158,11,2400
158,12,600
158,13,900
158,14,4800
158,16,11100
158,17,4500.000001
158,18,3300
158,19,8100
158,20,3300
158,21,1200
158,22,9900
158,23,1200
158,24,1800
158,25,3600
158,26,4800
158,27,2400
158,28,300
158,29,1500.000001
158,34,11700
158,37,1500.000001
158,38,3900
158,40,1500.000001
158,41,7500.000001
158,42,1200
158,43,1200
158,44,1500.000001
158,45,3900
158,46,1200
158,48,4200
158,49,1800
158,50,2100
158,51,1200
158,53,6300
158,54,2400
158,55,1500.000001
158,56,3900
158,57,900
158,58,300
158,59,2400
158,60,10500
158,61,10200
158,62,600
158,63,1800
158,64,11400
158,65,4200
158,66,7500.000001
158,67,5700
158,68,600
158,69,3300
158,70,9600
158,71,2100
158,72,14400
158,74,10800
158,75,3600
158,76,3300
158,80,900
158,83,900
158,84,300
158,85,1200
158,86,2100
158,87,1800
158,90,1800
158,93,300
158,156,600
158,161,5700
158,163,300
158,164,1200
158,167,1500.000001
158,168,32700
158,169,13200
158,172,600
158,174,4500.000001
158,175,9000
158,176,8700
158,177,1500.000001
158,178,3000
158,179,1200
158,182,2400
158,183,600
158,184,14400
158,185,217500
158,186,9300
158,187,6600
158,188,1800
158,190,11100
158,191,26700
158,192,26700
158,193,88500
158,194,27300
158,195,74700
158,196,94200
158,197,57900
158,198,62700
158,199,20700
158,200,17400
158,201,47700
158,202,3000
158,203,28800
158,204,18900
158,205,8100
158,206,33600
158,207,42300
158,208,1200
158,209,3600
158,210,24600
158,211,11100
158,212,7200
158,213,12600
158,214,14100
158,215,7200
158,216,16800
158,217,18000
158,218,17700
158,219,3000
158,220,99900
158,221,1800
158,222,23100
158,223,2100
158,224,12300
158,225,4500.000001
158,226,21300
158,227,14700
158,228,33900
158,229,47700
158,230,12000
158,231,36600
158,232,15300
158,233,13200
158,234,6600
158,235,5700
158,237,6300
158,238,12300
158,239,10200
158,240,12300
158,241,13500
158,242,9900
158,243,50400
158,244,18000
158,245,3300
159,1,7500.000001
159,2,6000
159,3,4800
159,4,1500.000001
159,5,2400
159,14,300
159,19,900
159,22,1500.000001
159,23,3300
159,26,2400
159,28,600
159,29,7200
159,30,3900
159,31,4500.000001
